"Neighbourhoods_ID","Click_ID","Browser_ID","Entr_Time","Duration","Attributes__what_they_search_for_"
"L2","10422","B5","2021-12-24 16:06","0:17:24","Speciality Offerings"
"L2","10423","B5","2021-12-24 16:32","0:04:16","Website"
"L1","10424","B5","2021-12-24 16:49","0:10:41","Location"
"L1","10425","B5","2021-12-24 17:02","0:17:22","Instagram"
"L2","10426","B5","2021-12-24 17:02","0:00:18","Instagram"
"L7","10427","B5","2021-12-24 18:13","0:04:05","Website"
"L7","10428","B5","2021-12-24 18:32","0:12:10","Pet Friendly"
"L6","10429","B5","2021-12-24 18:45","0:28:55","Speciality Offerings"
"L2","10430","B7","2021-12-24 22:41","2:34:29","Accessability"
"L2","10431","B5","2021-12-25 1:50","0:02:53","Menu"
"L3","10432","B1","2021-12-25 2:42","0:00:06","Location"
"L5","10433","B1","2021-12-25 2:43","0:46:55","Location"
"L7","10434","B1","2021-12-25 3:35","0:00:06","Website"
"L4","10435","B2","2021-12-25 4:11","0:01:01","Careers"
"L7","10436","B2","2021-12-25 4:12","0:19:15","Location"
"L7","10437","B2","2021-12-25 4:33","0:28:30","WiFi"
"L2","10438","B9","2021-12-25 5:28","1:02:44","Website"
"L7","10439","B5","2021-12-25 5:48","0:26:58","Speciality Offerings"
"L4","10440","B5","2021-12-25 7:00","1:22:04","Website"
"L4","10441","B2","2021-12-25 7:55","0:16:44","Instagram"
"L2","10442","B2","2021-12-25 8:12","0:37:30","Location"
"L2","10443","B5","2021-12-25 10:14","0:42:38","Location"
"L2","10444","B5","2021-12-25 11:08","0:31:41","Location"
"L1","10445","B1","2021-12-25 12:28","0:00:14","Location"
"L3","10446","B1","2021-12-25 12:28","0:00:04","Instagram"
"L2","10447","B1","2021-12-25 12:28","0:00:07","Website"
"L7","10448","B1","2021-12-25 12:29","0:00:29","Instagram"
"L3","10449","B1","2021-12-25 12:32","0:01:36","Website"
"L1","10450","B1","2021-12-25 12:35","0:14:55","Instagram"
"L4","10451","B1","2021-12-25 13:57","0:00:04","Menu"
"L1","10452","B1","2021-12-25 13:58","0:00:03","Instagram"
"L2","10453","B1","2021-12-25 13:59","0:45:46","Website"
"L5","10454","B2","2021-12-25 14:28","0:22:57","Location"
"L3","10455","B5","2021-12-25 18:20","0:01:23","Website"
"L5","10456","B5","2021-12-25 18:21","0:00:58","Website"
"L5","10457","B5","2021-12-25 18:22","0:23:37","Location"
"L7","10458","B5","2021-12-25 18:23","0:45:49","Speciality Offerings"
"L4","10459","B9","2021-12-25 18:37","1:17:34","Location"
"L1","10460","B5","2021-12-25 19:42","0:19:13","Speciality Offerings"
"L2","10461","B5","2021-12-25 20:12","0:23:50","Instagram"
"L7","10462","B5","2021-12-26 1:17","0:00:22","Speciality Offerings"
"L3","10463","B2","2021-12-26 4:11","0:00:16","Accessability"
"L6","10464","B2","2021-12-26 4:12","0:19:32","Offers"
"L5","10465","B2","2021-12-26 4:12","0:00:05","Location"
"L1","10466","B2","2021-12-26 4:32","0:43:18","Menu"
"L3","10467","B5","2021-12-26 4:40","0:05:22","Ambience"
"L2","10468","B5","2021-12-26 5:00","0:48:59","Website"
"L5","10469","B2","2021-12-26 5:19","0:02:39","Instagram"
"L1","10470","B5","2021-12-26 6:26","0:03:00","Accessability"
"L1","10471","B9","2021-12-26 7:03","0:37:29","Speciality Offerings"
"L4","10472","B2","2021-12-26 8:03","0:31:09","Instagram"
"L2","10473","B1","2021-12-26 9:23","0:32:22","Speciality Offerings"
"L1","10474","B9","2021-12-26 9:25","0:36:42","Website"
"L2","10475","B1","2021-12-26 10:01","0:20:27","Menu"
"L4","10476","B1","2021-12-26 10:01","0:00:07","Accessability"
"L1","10477","B9","2021-12-26 10:03","0:00:11","Speciality Offerings"
"L3","10478","B9","2021-12-26 10:05","0:00:05","Instagram"
"L4","10479","B1","2021-12-26 10:23","0:00:03","Website"
"L6","10480","B1","2021-12-26 10:24","0:00:08","Accessability"
"L7","10481","B1","2021-12-26 10:24","0:00:10","Ratings"
"L7","10482","B1","2021-12-26 10:25","0:00:18","Offers"
"L3","10483","B1","2021-12-26 10:25","0:00:05","Website"
"L2","10484","B1","2021-12-26 10:26","0:00:10","Ratings"
"L7","10485","B1","2021-12-26 10:27","0:00:14","Menu"
"L4","10486","B1","2021-12-26 10:28","0:00:06","Instagram"
"L2","10487","B1","2021-12-26 10:28","0:00:15","Accessability"
"L1","10488","B1","2021-12-26 10:29","0:42:53","Website"
"L3","10489","B1","2021-12-26 10:29","0:00:12","Ratings"
"L1","10490","B5","2021-12-26 13:27","0:09:51","Website"
"L7","10491","B5","2021-12-26 13:34","0:05:41","Speciality Offerings"
"L7","10492","B5","2021-12-26 13:42","0:02:59","Location"
"L2","10493","B5","2021-12-26 13:42","0:32:27","Instagram"
"L1","10494","B9","2021-12-26 13:48","0:00:13","Careers"
"L6","10495","B9","2021-12-26 13:49","0:00:28","Instagram"
"L7","10496","B9","2021-12-26 14:10","0:00:13","Website"
"L2","10497","B9","2021-12-26 14:14","0:00:12","Website"
"L3","10498","B9","2021-12-26 14:14","0:00:03","Instagram"
"L7","10499","B9","2021-12-26 14:14","0:00:10","Speciality Offerings"
"L3","10500","B9","2021-12-26 14:19","0:00:26","Website"
"L1","10501","B9","2021-12-26 14:19","0:00:11","Menu"
"L5","10502","B5","2021-12-26 14:19","0:14:52","Website"
"L2","10503","B9","2021-12-26 14:20","0:01:04","Instagram"
"L2","10504","B9","2021-12-26 14:22","0:01:42","Website"
"L2","10505","B9","2021-12-26 14:22","0:00:05","Website"
"L1","10506","B9","2021-12-26 14:28","0:07:39","Website"
"L5","10507","B2","2021-12-26 14:46","0:07:47","Speciality Offerings"
"L2","10508","B2","2021-12-26 14:54","0:46:59","Accessability"
"L6","10509","B5","2021-12-26 15:01","0:24:07","Location"
"L1","10510","B5","2021-12-26 15:28","0:10:51","Accessability"
"L4","10511","B9","2021-12-26 16:38","2:13:01","Location"
"L4","10512","B5","2021-12-26 16:38","0:14:22","Location"
"L2","10513","B5","2021-12-26 18:05","0:24:52","Ambience"
"L7","10514","B9","2021-12-26 19:07","0:00:26","Menu"
"L7","10515","B9","2021-12-26 19:08","0:00:03","Menu"
"L1","10516","B9","2021-12-26 19:08","0:00:08","Menu"
"L1","10517","B9","2021-12-26 19:08","0:00:01","Instagram"
"L4","10518","B5","2021-12-26 19:12","0:19:50","Speciality Offerings"
"L1","10519","B5","2021-12-26 20:00","0:28:16","Accessability"
"L4","10520","B5","2021-12-26 20:00","0:00:02","Instagram"
"L7","10521","B1","2021-12-27 4:40","0:00:06","Speciality Offerings"
"L1","10522","B1","2021-12-27 4:41","0:30:59","Speciality Offerings"
"L1","10523","B5","2021-12-27 5:22","0:43:37","Location"
"L7","10524","B5","2021-12-27 6:30","0:20:17","Location"
"L3","10525","B5","2021-12-27 6:57","0:12:58","Offers"
"L1","10526","B5","2021-12-27 7:12","0:23:45","Website"
"L4","10527","B5","2021-12-27 7:53","0:53:14","Website"
"L2","10528","B5","2021-12-27 8:29","0:18:23","Location"
"L7","10529","B2","2021-12-27 8:42","0:00:23","Ratings"
"L6","10530","B2","2021-12-27 8:43","0:24:23","Offers"
"L7","10531","B5","2021-12-27 10:05","0:10:31","Website"
"L1","10532","B9","2021-12-27 10:06","0:00:06","Website"
"L4","10533","B9","2021-12-27 10:07","0:00:38","Location"
"L6","10534","B5","2021-12-27 10:37","0:08:35","Speciality Offerings"
"L4","10535","B5","2021-12-27 10:52","0:45:47","Speciality Offerings"
"L2","10536","B5","2021-12-27 10:52","0:00:05","Careers"
"L4","10537","B5","2021-12-27 11:27","0:11:14","Instagram"
"L2","10538","B5","2021-12-27 11:38","0:19:11","Menu"
"L1","10539","B5","2021-12-27 11:58","0:25:02","Website"
"L1","10540","B5","2021-12-27 13:11","0:09:40","Website"
"L7","10541","B5","2021-12-27 13:26","0:01:00","Instagram"
"L3","10542","B5","2021-12-27 13:30","0:06:27","Accessability"
"L5","10543","B5","2021-12-27 13:53","0:05:03","Location"
"L2","10544","B5","2021-12-27 13:57","0:09:29","Accessability"
"L2","10545","B5","2021-12-27 14:00","0:34:42","Speciality Offerings"
"L2","10546","B3","2021-12-27 14:20","0:54:23","Location"
"L4","10547","B5","2021-12-27 14:41","0:41:11","Ambience"
"L1","10548","B2","2021-12-27 14:43","0:00:07","Location"
"L1","10549","B2","2021-12-27 14:44","0:23:13","Accessability"
"L1","10550","B2","2021-12-27 14:44","0:00:07","Menu"
"L4","10551","B2","2021-12-27 14:44","0:00:06","Website"
"L1","10552","B2","2021-12-27 15:07","0:01:36","Ambience"
"L1","10553","B2","2021-12-27 15:16","0:31:01","Website"
"L3","10554","B3","2021-12-27 16:07","1:20:09","Location"
"L6","10555","B5","2021-12-27 18:46","0:45:35","Accessability"
"L4","10556","B5","2021-12-27 19:36","0:01:06","Website"
"L7","10557","B5","2021-12-27 19:40","0:10:16","Speciality Offerings"
"L6","10558","B5","2021-12-27 19:52","0:00:23","Offers"
"L1","10559","B5","2021-12-27 20:36","0:18:00","Instagram"
"L7","10560","B5","2021-12-27 21:44","0:16:23","Menu"
"L3","10561","B5","2021-12-28 5:33","0:18:04","Speciality Offerings"
"L2","10562","B9","2021-12-28 6:12","0:34:03","Website"
"L1","10563","B5","2021-12-28 6:23","0:02:03","Website"
"L4","10564","B5","2021-12-28 7:04","0:16:12","Instagram"
"L5","10565","B1","2021-12-28 7:15","0:00:09","Website"
"L7","10566","B1","2021-12-28 7:15","0:00:06","Speciality Offerings"
"L4","10567","B1","2021-12-28 7:16","0:00:29","Location"
"L7","10568","B1","2021-12-28 7:19","0:00:06","Menu"
"L7","10569","B1","2021-12-28 7:21","0:00:12","Location"
"L1","10570","B1","2021-12-28 7:21","0:00:01","Ambience"
"L7","10571","B1","2021-12-28 7:22","0:08:02","Pet Friendly"
"L1","10572","B1","2021-12-28 7:37","0:23:51","Instagram"
"L2","10573","B1","2021-12-28 8:03","0:00:03","Speciality Offerings"
"L6","10574","B1","2021-12-28 8:04","0:00:02","Website"
"L7","10575","B1","2021-12-28 8:05","0:52:24","Location"
"L3","10576","B2","2021-12-28 8:06","0:00:10","Website"
"L2","10577","B1","2021-12-28 8:58","0:00:01","Menu"
"L3","10578","B1","2021-12-28 8:59","0:00:18","Instagram"
"L6","10579","B1","2021-12-28 9:00","0:00:13","Location"
"L2","10580","B1","2021-12-28 9:01","0:10:26","Speciality Offerings"
"L7","10581","B1","2021-12-28 9:11","0:00:04","Website"
"L2","10582","B5","2021-12-28 12:23","0:01:06","Instagram"
"L6","10583","B9","2021-12-28 12:43","0:21:19","Accessability"
"L3","10584","B5","2021-12-28 12:55","0:08:56","Speciality Offerings"
"L5","10585","B9","2021-12-28 13:10","0:14:12","Menu"
"L3","10586","B5","2021-12-28 14:31","0:00:08","Location"
"L2","10587","B5","2021-12-28 14:32","1:07:48","Website"
"L6","10588","B5","2021-12-28 17:23","0:25:47","Instagram"
"L6","10589","B5","2021-12-28 17:24","0:23:27","Menu"
"L6","10590","B5","2021-12-28 18:12","0:36:04","Location"
"L1","10591","B2","2021-12-29 8:00","0:00:06","Menu"
"L1","10592","B2","2021-12-29 8:01","0:00:09","Location"
"L5","10593","B9","2021-12-29 17:33","0:01:08","Menu"
"L7","10594","B9","2021-12-29 17:33","0:00:07","Instagram"
"L1","10595","B9","2021-12-29 17:36","0:00:21","Website"
"L2","10596","B9","2021-12-29 17:37","0:00:28","Location"
"L5","10597","B9","2021-12-29 17:37","0:00:06","Menu"
"L1","10598","B9","2021-12-29 17:38","0:00:10","Careers"
"L5","10599","B9","2021-12-29 17:41","0:00:09","Ambience"
"L4","10600","B5","2021-12-29 18:04","0:00:43","Careers"
"L3","10601","B5","2021-12-29 18:05","0:20:27","Offers"
"L2","10602","B2","2021-12-30 4:28","0:01:59","Accessability"
"L7","10603","B2","2021-12-30 4:28","0:00:07","Location"
"L1","10604","B5","2021-12-30 11:14","0:03:28","Instagram"
"L2","10605","B5","2021-12-30 12:56","0:02:37","Instagram"
"L4","10606","B9","2021-12-30 13:55","0:00:04","Website"
"L5","10607","B2","2021-12-30 14:47","0:00:04","Instagram"
"L1","10608","B2","2021-12-30 14:48","0:00:06","Speciality Offerings"
"L2","10609","B2","2021-12-30 14:48","0:00:06","Menu"
"L2","10610","B5","2021-12-30 18:45","0:11:44","Instagram"
"L1","10611","B7","2021-12-30 22:17","0:00:56","Ambience"
"L2","10612","B7","2021-12-30 22:19","0:02:25","Website"
"L2","10613","B5","2021-12-31 4:52","0:04:08","Website"
"L4","10614","B5","2021-12-31 4:58","0:00:23","Pet Friendly"
"L5","10615","B5","2021-12-31 4:59","0:00:18","Website"
"L3","10616","B5","2021-12-31 4:59","0:00:09","Instagram"
"L1","10617","B5","2021-12-31 9:35","0:27:18","Location"
"L2","10618","B5","2021-12-31 11:03","0:05:42","Accessability"
"L3","10619","B5","2021-12-31 11:09","0:02:46","Instagram"
"L2","10620","B5","2021-12-31 12:56","0:39:18","Menu"
"L2","10621","B5","2021-12-31 14:26","1:19:13","Location"
"L2","10622","B5","2021-12-31 18:22","0:11:10","Accessability"
"L5","10623","B5","2022-1-1 2:02","0:04:02","Instagram"
"L3","10624","B5","2022-1-1 6:21","1:28:46","Instagram"
"L2","10625","B1","2022-1-1 8:57","1:01:48","Website"
"L5","10626","B5","2022-1-1 9:28","0:49:52","Careers"
"L7","10627","B1","2022-1-1 10:01","0:00:10","Instagram"
"L1","10628","B5","2022-1-1 13:21","0:06:27","Location"
"L2","10629","B5","2022-1-1 16:35","0:15:37","Instagram"
"L2","10630","B9","2022-1-1 18:06","0:32:20","Offers"
"L3","10631","B9","2022-1-1 18:06","0:00:01","Website"
"L1","10632","B5","2022-1-1 18:24","0:21:58","Careers"
"L7","10633","B5","2022-1-1 19:20","0:42:24","Website"
"L3","10634","B5","2022-1-1 20:03","0:00:08","Ambience"
"L2","10635","B5","2022-1-2 10:19","0:04:35","Accessability"
"L7","10636","B5","2022-1-2 10:49","0:32:37","Menu"
"L6","10637","B5","2022-1-2 12:40","0:11:15","Instagram"
"L2","10638","B5","2022-1-2 12:51","0:26:28","Accessability"
"L1","10639","B5","2022-1-2 13:24","0:06:37","Ambience"
"L6","10640","B5","2022-1-2 13:32","0:03:24","Menu"
"L1","10641","B5","2022-1-2 13:37","0:12:08","Location"
"L3","10642","B5","2022-1-2 13:50","0:10:38","Website"
"L1","10643","B5","2022-1-2 14:06","0:00:15","Instagram"
"L1","10644","B5","2022-1-2 14:11","0:50:24","Menu"
"L5","10645","B5","2022-1-2 16:24","0:09:56","Location"
"L7","10646","B5","2022-1-5 6:40","0:02:15","Website"
"L1","10647","B5","2022-1-5 7:29","0:02:19","Ambience"
"L5","10648","B5","2022-1-5 13:21","0:01:36","Website"
"L6","10649","B5","2022-1-5 13:31","0:01:33","Location"
"L5","10650","B5","2022-1-5 13:36","0:23:25","Speciality Offerings"
"L3","10651","B5","2022-1-5 14:11","0:00:58","Website"
"L2","10652","B5","2022-1-5 14:13","0:04:08","Instagram"
"L1","10653","B7","2022-1-5 14:40","0:00:27","Menu"
"L7","10654","B7","2022-1-5 14:43","0:21:01","Instagram"
"L2","10655","B7","2022-1-5 15:28","0:45:21","Menu"
"L1","10656","B7","2022-1-5 16:15","0:02:13","Menu"
"L2","10657","B7","2022-1-5 16:36","0:05:23","Instagram"
"L7","10658","B5","2022-1-6 10:21","0:11:14","Menu"
"L3","10659","B5","2022-1-6 10:54","0:33:26","Speciality Offerings"
"L7","10660","B5","2022-1-6 12:51","0:38:56","Instagram"
"L3","10661","B5","2022-1-6 13:34","0:27:11","Location"
"L2","10662","B5","2022-1-7 7:33","0:35:50","Website"
"L2","10663","B5","2022-1-7 8:41","1:42:57","Speciality Offerings"
"L1","10664","B5","2022-1-7 10:42","0:02:17","Website"
"L5","10665","B5","2022-1-7 11:15","0:07:53","Instagram"
"L3","10666","B5","2022-1-7 11:36","2:03:58","Menu"
"L3","10667","B5","2022-1-7 14:52","0:10:52","Menu"
"L2","10668","B5","2022-1-7 15:03","0:01:52","Instagram"
"L3","10669","B5","2022-1-7 15:09","0:15:37","Speciality Offerings"
"L1","10670","B5","2022-1-7 16:44","0:27:28","Menu"
"L2","10671","B5","2022-1-7 17:16","0:30:11","Menu"
"L4","10672","B5","2022-1-7 17:48","0:09:46","Instagram"
"L2","10673","B5","2022-1-7 19:17","0:12:15","Speciality Offerings"
"L7","10674","B5","2022-1-7 19:49","0:02:21","Instagram"
"L6","10675","B5","2022-1-7 20:27","0:04:07","Instagram"
"L2","10676","B5","2022-1-7 20:31","0:00:40","Speciality Offerings"
"L4","10677","B5","2022-1-7 20:32","0:31:19","Menu"
"L1","10678","B5","2022-1-7 21:04","0:29:03","Menu"
"L1","10679","B5","2022-1-7 21:46","0:22:39","Menu"
"L1","10680","B5","2022-1-7 22:09","0:03:55","Instagram"
"L2","10681","B5","2022-1-7 22:13","0:24:00","Menu"
"L1","10682","B5","2022-1-7 22:37","0:22:05","Menu"
"L7","10683","B5","2022-1-7 22:59","0:30:25","Website"
"L3","10684","B5","2022-1-7 23:34","0:27:15","Careers"
"L2","10685","B5","2022-1-8 0:01","0:23:25","Instagram"
"L1","10686","B5","2022-1-8 0:27","0:07:37","Careers"
"L4","10687","B5","2022-1-8 4:53","0:20:17","Location"
"L1","10688","B5","2022-1-8 5:13","0:26:05","Website"
"L5","10689","B5","2022-1-8 5:40","0:14:20","Ambience"
"L2","10690","B5","2022-1-8 6:17","0:15:35","Menu"
"L5","10691","B5","2022-1-8 6:32","0:27:18","Location"
"L5","10692","B5","2022-1-8 7:00","0:26:50","Accessability"
"L1","10693","B5","2022-1-8 7:28","0:27:14","Price"
"L2","10694","B5","2022-1-8 8:08","0:07:01","Website"
"L1","10695","B5","2022-1-8 9:26","0:00:08","Speciality Offerings"
"L2","10696","B5","2022-1-8 9:45","0:02:28","Speciality Offerings"
"L3","10697","B5","2022-1-8 10:13","0:12:56","Menu"
"L2","10698","B5","2022-1-8 10:54","0:08:56","Menu"
"L1","10699","B5","2022-1-8 11:03","0:29:56","Speciality Offerings"
"L2","10700","B5","2022-1-8 11:28","1:21:00","Menu"
"L2","10701","B5","2022-1-8 11:48","0:00:45","Quiet"
"L2","10702","B5","2022-1-8 11:49","0:25:37","Accessability"
"L4","10703","B5","2022-1-8 12:15","0:04:49","Speciality Offerings"
"L4","10704","B5","2022-1-8 12:51","0:25:17","Accessability"
"L2","10705","B5","2022-1-8 13:09","0:07:58","Location"
"L4","10706","B5","2022-1-8 13:19","0:04:58","Instagram"
"L3","10707","B5","2022-1-8 13:24","0:24:26","Instagram"
"L2","10708","B5","2022-1-8 13:53","0:00:36","Speciality Offerings"
"L2","10709","B5","2022-1-8 13:59","0:01:01","Instagram"
"L2","10710","B5","2022-1-8 14:11","0:01:43","Website"
"L3","10711","B5","2022-1-8 14:14","0:02:30","Instagram"
"L2","10712","B5","2022-1-8 14:19","0:12:41","Instagram"
"L2","10713","B5","2022-1-8 15:11","0:13:14","Menu"
"L5","10714","B5","2022-1-8 15:30","0:00:05","Instagram"
"L2","10715","B5","2022-1-8 15:31","0:00:12","Website"
"L1","10716","B5","2022-1-8 15:31","0:00:08","Menu"
"L3","10717","B5","2022-1-8 15:31","0:00:04","Instagram"
"L2","10718","B5","2022-1-8 15:32","0:09:11","Menu"
"L3","10719","B5","2022-1-8 18:13","0:00:53","Menu"
"L2","10720","B5","2022-1-8 18:13","0:00:03","Speciality Offerings"
"L7","10721","B5","2022-1-8 18:24","0:08:41","Website"
"L4","10722","B9","2022-1-9 6:52","0:00:52","Instagram"
"L2","10723","B9","2022-1-9 6:53","0:00:13","Instagram"
"L1","10724","B5","2022-1-9 9:07","0:14:14","Speciality Offerings"
"L3","10725","B5","2022-1-9 9:25","0:02:47","Website"
"L5","10726","B5","2022-1-9 9:34","0:20:23","Website"
"L2","10727","B5","2022-1-9 9:59","0:22:06","Instagram"
"L2","10728","B5","2022-1-9 10:25","0:22:04","Location"
"L6","10729","B5","2022-1-9 12:10","0:21:59","Location"
"L2","10730","B5","2022-1-9 12:32","0:11:52","Location"
"L7","10731","B5","2022-1-9 12:54","0:09:11","Offers"
"L1","10732","B5","2022-1-9 13:04","0:06:17","Menu"
"L6","10733","B5","2022-1-9 14:06","0:12:14","Offers"
"L2","10734","B5","2022-1-9 14:42","0:03:27","Website"
"L2","10735","B5","2022-1-9 14:47","0:01:50","Instagram"
"L3","10736","B5","2022-1-9 14:49","0:03:30","Instagram"
"L7","10737","B5","2022-1-9 15:54","0:17:32","Website"
"L2","10738","B5","2022-1-9 16:12","0:02:32","Speciality Offerings"
"L3","10739","B5","2022-1-9 16:30","0:00:39","Accessability"
"L3","10740","B5","2022-1-9 16:32","0:04:02","Speciality Offerings"
"L2","10741","B5","2022-1-9 16:36","0:15:05","Accessability"
"L1","10742","B5","2022-1-9 16:54","0:22:42","Speciality Offerings"
"L2","10743","B5","2022-1-9 17:17","0:02:54","Menu"
"L6","10744","B5","2022-1-9 17:23","0:01:15","Accessability"
"L1","10745","B5","2022-1-9 18:12","0:06:50","Location"
"L1","10746","B5","2022-1-9 18:19","0:12:05","Speciality Offerings"
"L7","10747","B5","2022-1-9 18:33","0:23:13","Instagram"
"L6","10748","B5","2022-1-9 19:55","0:02:03","Instagram"
"L7","10749","B5","2022-1-9 19:57","0:01:38","Menu"
"L4","10750","B5","2022-1-9 20:17","0:19:54","Instagram"
"L6","10751","B5","2022-1-10 6:11","0:02:31","Speciality Offerings"
"L7","10752","B5","2022-1-10 6:14","0:21:21","Accessability"
"L2","10753","B5","2022-1-10 6:38","0:02:03","Careers"
"L1","10754","B5","2022-1-10 6:40","0:23:01","Instagram"
"L7","10755","B5","2022-1-10 7:07","0:22:39","Speciality Offerings"
"L2","10756","B5","2022-1-10 7:30","0:22:17","Menu"
"L2","10757","B5","2022-1-10 11:35","0:31:56","Location"
"L1","10758","B5","2022-1-10 12:15","0:08:09","Website"
"L2","10759","B5","2022-1-10 17:56","1:43:31","Website"
"L7","10760","B5","2022-1-10 19:56","0:00:02","Website"
"L2","10761","B5","2022-1-10 19:57","0:22:06","Location"
"L2","10762","B5","2022-1-10 19:57","0:00:03","Careers"
"L2","10763","B5","2022-1-10 19:57","0:00:06","Careers"
"L7","10764","B5","2022-1-10 19:57","0:00:01","Location"
"L3","10765","B5","2022-1-10 19:57","0:00:11","Instagram"
"L2","10766","B5","2022-1-10 19:57","0:00:03","Ambience"
